id	review
"7302_10"	"This movie is excellent in how it portrays the reality of sexual abuse. The daughters perfectly express their conflicting emotions of affection and betrayal. The on-location scenery is absorbingly authentic, and the soundtrack is unobtrusive yet moving. This film is a graduate-level course in a reality that's too little recognized in American society. Personally, I'm freaked out by the names of the characters -- Lange's character is Ginny Cook Smith -- my name is Connie Cook Smith, and my mom is Genny Cook. The youngest daughter is Caroline Cook, which is my sister's name, and the father is Larry Cook, my cousin's name.But sex abuse was not in our immediate family."
"5324_3"	"I actually saw the movie before I read the book. When I saw the movie I was upset because I wondered why Dean Koontz had made such a bad book/movie. The movie was confusing and didn't have a flow at all, it was choppy and made me want to throw a rock at the TV. I couldn't connect with the characters at all, so i didn't care about what happened to them(normally I love the characters because I can relate to their personality or problems). Then I read the book and loved it. I often re-read the book, and the movie is collecting dust. I wish someone would make a Koontz movie that follows the plot of his books, then the movies wouldn't suck so much. DO NOT WATCH THIS MOVIE UNLESS YOU NEED TO WASTE MONEY!"
"7737_10"	"Cheers to all the wonderful fans of this film that have not only seen and appreciate it, but (based on the many literate comments) actually GET IT! I for one have always considered Paul Mazursky's \"Tempest\" a musing on the Shakespeare play of the same name, as has been noted in a few of the other reviews here. On the other hand, if you're looking for a more straightforward adaptation of the play, you should look elsewhere. As an experiment, however, it succeeds just spectacularly. Charming, moving, funny, sad, dramatic ... it's all of that and much more. Cast, locations, script, music are just fantastic. Cassavetes and Rowland were never better. Susan Sarandon's turn more than hinted at the great work to come from her in the future. Molly Ringwald makes her film debut memorable and you just have to love Raul Julia's performance ... he steals the show in several scenes. What's more, the always great Cassavetes was confident and assured enough a performer to have let him! A study on what the thematic elements of Shakespeare's classic might be life if updated into more \"modern times,\" Mazursky's \"Tempest\" burns brilliantly!"
"8603_10"	"Black Rain is a superb film, but watch out for the DVDs currently being sold for as much as $300 apiece. I have the DVD, and it's terrible. Very tiny non-anamorphic image that has to be blown up to resolution-killing size. Acceptable sound. This is a primitive DVD that absolutely *has* to be rereleased.<br /><br />BTW, I also own the laserdisc and the VHS of Black Rain. The VHS is a huge step upward from the DVD! And the laserdisc has far and away the best picture of them allsubtitles in the black, sharp, big picture, simple but very good soundtrack. Buy the VHS and avoid the preposterous prices these scam artists are demanding!"
"3029_7"	"This movie is definitely a case of style over substance but the style is good and certainly more than unique on its own to make \"The Cell\" a memorable and above average movie.<br /><br />\"The Cell\" is beautifully looking with impressive sets, costumes and make-up. Yes, it's real eye candy to watch all. The movie has some perfectly 'dreamy' sequences that are certainly odd but also very beautiful and imaginative to look at. This movie is a perfect mix of an art-house type of movie and a typical Hollywood-thriller, that is accessible to both fans of the genre.<br /><br />The story itself is pretty far fetched and doesn't always make sense. Because of that the movie isn't always pleasant and likable to watch but like I mentioned before, the style compensates for this. The style makes you keep watching till the end and provides the best moments of the movie.<br /><br />Vincent D'Onofrio is unforgettable as the serial-killer with a twisted mind. Vincent D'Onofrio is really underused as an actor and this movie shows his talent once more. I'm not particularly happy about the casting of Jennifer Lopez. I know that she can act in some of her movies but she really wasn't suitable to play the main character in this movie. Her character wasn't strong enough and she was overshadowed by Vincent D'Onofrio and Vince Vaughn. Still I felt that Vince Vaughn was also miscast in this movie. He didn't fit the role well enough and no, I'm not saying that because I'm used of seeing him only in comedies now days. The rest of the supporting cast is good and still give the movie a certain degree of credibility.<br /><br />The musical score by Howard Shore was also surprising good and was sort of \"Se7en\" like at times. It suited the movie well and gave some of the scene's some extra mood and atmosphere.<br /><br />It's a far from perfect movie and the concept is far fetched and not always handled in the right way. Still \"The Cell\" is a perfectly watchable movie and perhaps even a bit of a must see, due to its style, originality and creativity.<br /><br />7/10"
"8640_2"	"Watched this months ago on Netflix Instant and left a review there.<br /><br />Let me say, most of the other reviews are very accurate. This movie was bad writing, bad acting and bad directing. I too, had liked Russell and Pare \"back in the old days\" and was very hopeful for them. In my Netflix review, I mentioned that I lost interest in the film and proceeded to wash the dishes and make a sandwich, yet still watching the movie from the kitchen. When I did return to the living room, I was very confused as the last 5 minutes of the film unfolded. I even rewound it to make sure I was not missing anything. This film totally crapped out on how to do a \"twist\" ending. I suspect that the idea sounded good, maybe the script was intriguing, but the budget was so non-existent that sets were really lacking. And yes, I suppose all those \"bad sets\" were an effort to give the viewer a clue. All it told me was \"low budget.\"<br /><br />Anyway, the reason I came here, was because over the weekend I saw a review of Shutter Island, and with what the reviewers were saying, or not saying, lead me to believe that Shutter Island is the same deal, only with a budget 50 to 60 times more! (Actually I have no idea how much Dark World cost, but I HOPE they didn't spend more than 1 million!)<br /><br />So, that being said, I kinda thought that if someone reworked the script a bit, got a bigger budget for a better \"look\" (whether that meant a better scenic designer, or better post coloring, just someone with a vision,) they could remake Dark World into a passable product. Now it sounds like Shutter Island is doing that. Looks like they got the vision right, but the scripting could still be off. Money can't buy everything, but it should in Hollywood!<br /><br />PS My 2 star rating is for Russell and Pare."
"2139_1"	"I'm not sure what the director and editor were thinking when they were editing this poor excuse for a film, but whatever they thought of didn't help this movie, it only hurt it, and it hurt this film badly. The acting, for once, isn't the problem, it's the horrible editing, scenes will end for no apparent reason, while in the middle of an action sequence or people will be cut off in mid sentence. I'm not sure what the story was, but it didn't really matter, since what I did see was fairly uninteresting. Just bad all around, a huge \"Jaws\" rip-off and not a good one at that. The MST version was funny though. 7 for that, none for the film itself."
"6305_10"	"Maybe my rating should have been a 9, but the film absolutely stunned me when viewing it first time and my latest viewing confirmed my initial belief. Stylish yes, every scene has crafted scoped views, terrific angles with a perfect sound side accompanying them.<br /><br />Put on top great acting from especially Toni Servillo, garner it with one of the most beautiful and charming women in Olivia Magnani, and a fine plot and you will end up seeing this small masterpiece over and over.<br /><br />Paulo Sorrentinos next movie \"L'Amico De Famiglia\", which is in competition in this years Cannes Festival, will be eagerly awaited."
"6884_7"	"Yong-ki Jeong's \"Puppet Master only with scary parts\" was the most recent Korean Horror flick I had the pleasure of watching. With the title of \"Inhyeongsa\" in Asia, this movie struck me immediately when I saw it reviewed online, with images that made me think of Puppet Master, Childs Play and other toy/doll based horror flicks in the past. But for some reason I didn't think..\"Boy, this will be tacky\", I imagined it would be creepy and fun. Toysome horror done well almost.<br /><br />The movie starts slowly, but I like that, so it was fine. The score, almost like I found with Acacia, was beautiful and very much reminded me of classic horror scores of the past. I wont give much away, but the story was strong in this one, and I would highly recommend it to any fan of Asian HORROR. It isn't extreme, it isn't to be taken with utmost seriousness, but it is really good."
"5534_8"	"Strange but acceptable mob comedy that has an undercover FBI agent (Matthew Modine) flirting with a mobster's concerned widow (Michelle Pfeffier) to tie two murders on a elusive mob boss (Dean Stockwell).<br /><br />The movie shows that it doesn't have to go over the top just to be funny and director Jonathan Demme (\"The Silence of the Lambs\", \"Philadelphia\") keeps the movie from looking like it being was restrained. That's good and it avoids being predictiable, too."
"7619_8"	"I think this movie more than any other shows what a great actress Drew Barrymore is because she plays a ugly duckling in high school which is something I never imagined her being. A great flick with lots of laughs . I don't usually go for those feel good movies but I really enjoyed this one."
"10057_8"	"Nikki Finn is the kind of girl I would marry. Never boring, always thinking positively, good with animals. Okay, as one reviewer wrote, a bit too much peroxide, lipstick, and eyebrows (Only Madonna could get away with that). But that's why I love Nikki Finn, she's not your ordinary girl. She makes things happen, always exciting to be around, and always honest. Sure, she steals, but she doesn't rob or murder (unless you're out to do her in). She knows which rules can be broken and which ones should be obeyed. She knows what to take and what can't be stolen. If you need a favor from her, she's in 100%. Bottom line: She knows how to enjoy life. Nikki is always loving (which is why she has a way with wild animals), and completely dedicated to those she loves, and who love her.<br /><br />Who's That Girl? She's the girl for me."
"972_7"	"This isn't a life-changing movie; it's not an epic, or anything like that. But it's entertaining, and it's fun. It's a film that the whole family can watch together, and at the moment there are precious few kid-suitable films that DON'T have a love story in them! It tells a good story in a lighthearted way without trying to dazzle the audience with over-the-top special effects, like lots of films these days are. It's got some fairly good acting in, and all the music that's been used fits in pretty well with the movie content. The acting is quite good too, the actors look comfortable and believable in their surroundings and most importantly the jokes are actually funny. I'd recommend it for people of all ages - it certainly made me laugh. :)"
"6245_8"	"\"Tourist Trap\" is an odd thriller that came out in the 70's, it's about 5 friends Molly (Jocelyn Jones), Jerry (Jon Van Hess), Eileen (Robin Sherwood), Becky (Tanya Roberts) and Woody (Kevin McDermott), who stumble upon a cloesd down museum SLAUSEN'S LOST OASIS, a curious and eerie roadside museum. This goldmine of decaying, but strangely life-like mannequins is run by Slausen (Chuck Conners), an eccentric, but seemingly harmless has-been. Slausen has one warning for the youngsters: Stay away from Davey, Slausen's reclusive and disturbed brother.<br /><br />The youngsters' curiosity gets the best of them and they go exploring. The trap is sprung! Amidst flying objects, slamming doors, scarves that strangle on their own, empowered by some hidden force, the trap slowly closes in on the group. The \"Creature\" Davey and his army of murderous mannequins make quick and brutal work of the friends, until only one remains.<br /><br />Although not a Slasher movie \"Tourist Trap\" still contains elements of slasher movies such as the chase scenes and the stalking and the fact the killer wears a mask.<br /><br />The seemingly telekinetic abilities of the killer to lock bolts and animate the wax dummies, is used to great effect. Perhaps the scariest thing about this movie are the mannequins, which are admittedly scary enough to start off with, but are rally spooky here. The film succeeds despite, or perhaps because of, an obviously meagre budget. These wax figures are blatantly plastic shop dummies- but this only goes to serve as even more eerie when their eyes move with an incredible human The acting is actually pretty good, Chuck Conners gives a well rounded and creepy performance as Mr Slausen, Jocelyn Jones is great as the female lead."
"6627_7"	"Shame, is a Swedish film in Swedish with English subtitles. The film is about a husband and wife named Jan, and Eva. They live on an island working as farmers. There is a war going on and soldiers start attacking people on the island. Once the war subsides a little Jan, and Eva are arrested as going along with the opposite side. Once released even more trouble ensues and the film shows how two ordinary people will act in a situation of war and life or death. Winner of The CEC Award for Best Foreign Film at The Cinema Writers Circle Awards, The Guldbagge Award for Best Actress (Liv Ullman, who plays Eva) at The Guldbagge Awards, The NBR Award for Best Foreign Language Film and Best Actress at The National Board Of Review and The NSFC Award for Best Actress, Best Director (Ingmar Bergman) and Best Film at The National Society Of Film Critics Awards. Shame, has good direction, a good script, good performances by both Max Von Sydow (who plays Jan) and Liv Ullman (who plays Eva), good cinematography and good production design. Shame, is a well acted and well made story of how people in a desperate situation will sometimes do whatever they can do in order to survive. The film has a powerful message and is a good film. The reason I'am not rating this film higher is because it is not a masterpiece like some other Ingmar Bergman films like Wild Strawberries, The Seventh Seal or Persona, for example. The film didn't have as big an impact on me as I thought it would and it lacked Ingmar Bergman's thoughtful and philosophical dialog. While nowhere close to being one of his best films there is still a lot to like about Shame, and it is a good movie. I just probably would have liked it more having not seen some of those other Bergman masterpieces."
"3621_10"	"Incredibly hilarious mid-70's Italian Rootsploitation with lots of non-consensual S&M, lesbian sex, gratuitous racial cruelty etc...Few redeeming cinematic qualities, except for the fairly cool theme music with dubby \"African\" drums and flute. Brilliant sample dialog: <br /><br />White Slave Owner (to White Plantation Manager): \"You're so dumb, I'll bet you forgot to interrogate that n****r midwife!\"<br /><br />White Plantation Manager: \"Not only did I interrogate her, I did it so well she died before I could get any answers from her!\"<br /><br />All the black actors have 70's afros, and say \"yes, massa\" in a high-pitched voice. The female lead has sex with everybody on the plantation. 10 Stars for fans of tasteless sleaze."
"2290_4"	"Not as bad as some people say...This is a unofficial Bond movie and a remake of \"Thunderball\", written by Kevin McClory (co- producer in \"Thunderball\"). Well, the cast is very very interesting, Maria Brandauer is a great Bond- villain, Kim Basinger and Barbara Carrera are just like the \"original\" Bond- girls, plus Rowan Atkinson and a truly great Edward Fox, who looks really refreshing in the \"M\" role. In fact, the whole movie is refreshing and gives some new impulses. Sean Connery does it once more confident and charming, except that he looks a little bit too old. But alright, he is the original Bond and it was great to see him once more in this role. The locations are also typical- Bahamas, France, etc. The only thing that really fails is the music score, the song \"Never say never again\" is O.K., but the theme song is just missing. All in one, a nice try to make a difference from the comic and silly Roger Moore movies like \"Moonraker\". Only if there was another story, \"Thunderball\" was a excellent movie and really did not needed a remake"
"24_4"	"'Bloody Birthday' is an odd and, at times, humorous low-budget horror flick along the lines of 'Mikey' or a less intelligent version of 'The Good Son'.<br /><br />Set in a small Californian town, three babies are born at the height of an eclipse, where planetary alignment means they are somehow born without emotions. Ten years later, our three little psychopaths take themselves on a killing spree, doing away with parents, siblings, teachers and anyone else who irritates them. Only one teenage girl knows the truth to be able to stop them. There is no explanation for why babies across the world born at the same time aren't equally as twisted but there you go!<br /><br />For a slasher film, it's very tame in terms of violence and gore, which I suppose highlights the problem of casting child characters as the killers as there is only so much you can expose the young actors to. Instead, it's amusing and a little disturbing seeing three ten-year-olds plotting murders and carrying out their plans using guns, knives and crossbows. The main reason why it doesn't descend into being totally ridiculous is because the child actors are very convincing in their roles with the way they slyly play the little innocents in front of undiscerning adults while showing their dark side to the girl who knows the truth.<br /><br />'Bloody Birthday' is rather mediocre as a horror flick, with few scares and little blood, but because it has the shock factor of having kids as the killers, it is a bit unique in that way. One to watch if there's nothing else on."
"5689_1"	"OK, please believe me when I say that this is a terrible, terrible, sci-fi movie. Its done so poorly that much of the film plays out as unintentional surrealism and its absolutely a 100% waste of time. Awful, but somehow also deeply unfunny. I watched this as a double feature with \"Recon 2020: The Caprini Massacre\" and although \"Battlespace\" WAS an incredibly superior film, that's not saying much. The plot of \"Battlespace\" is so completely convoluted that its impossible to follow. The narration is cryptic, often nonsensical, seemingly endless, and thoroughly exhausting. Literally half the film is duplicative scenes of the female lead, who looks like Brian Bosworth, walking through the desert. The movie actually starts out pretty cool, but then nosedives into pooptown and somehow continues to deteriorate, minute by minute. Absolutely horrible and truly an Absurdist Endurance Test. Zero stars. ---|--- Reviews by Flak Magnet"
"6497_4"	"I saw this ego-centric \"effort\" at achieving a film of \"epic\" status in the company of several native Russian family members. Five people gave 5 different reactions, from Mikhalkov worship to my cynicism.<br /><br />I saw a movie that looked like Mikhalkov took a lot of \"Canal +\" money, put some of it in his (and other's) pockets and turned the project over to a bunch of film students. I counted at least 4 different \"styles\" in the movie. There is no way that the same director is responsible for these different scenes. Contrast these for yourself:<br /><br />·Cadets polishing shoes with a dog.<br /><br />·Train station scene (saying goodbye to Andrei).<br /><br />·Outdoor panorama shots.<br /><br />·Ormond talking through the keyhole.<br /><br />·Initial attempt on the Grand Duke and later chase scenes to get Andrei back to sing in Figaro.<br /><br />·Fencing sequence<br /><br />Julia Ormond is faster than superman. Learning about his transfer belatedly, she gets all the way across Moscow in one minute to say goodbye to Andrei.<br /><br />The Russian natives felt that the impression given of Russian life was \"caricature\" and not history. They called it \"tourist postcard\" Russia.<br /><br />They were all proud that a Russian director/producer/fixer has managed to break into the \"big time\" and be able to waste over 30 million dollars of other people's money while maybe putting a little into local pockets during filming.<br /><br />If you want to \"think\" you have seen Russia go see this movie. Drink some coffee before you go."
"12405_4"	"Your ability to enjoy The Ashes of Time may depend on our expectations before stepping into the theater. Even its most strident supporters seem to agree that audiences can be split right up the middle in their appreciation of this unique film.<br /><br />Unlike most HK actioners, the battle scenes are curiously kept at a distance. When they do happen, they're rendered in a jerky style in which it's difficult to make out exactly what's occurring on screen. The dramatic scenes can be extravagantly beautiful, with the of Maggie Cheung, Brigitte Lin, and a roll-call of HK's top acting talent chewing up the scenery. As with some of Wong Kar-wai's early work, the dialog could be more precise. <br /><br />In short, The Ashes of Time requires a forgiving attitude. Released around the same time as Wong Kar-wai's spectacularly successful Chungking Express, it's clear that the director isn't as confident working with the elements of the martial arts film. Anyone looking for tense action is likely to be disappointed. But those intrigued by the director's aesthetic will likely find this a unique experience at the very least."
"11720_7"	"This is the best thing Burt Reynolds ever did . . . . nice combination of suspense and humor, with an excellent supporting cast, this is a very well written and credible urban drama with a great sound track as well . . . makes you wonder why Reynolds doesn't direct more movies . . ."
"10088_1"	"It was awful plain and simple. What was their message? Where was the movie going with this? It has all the ingredients of a sub-B grade movie. From plotless storyline the bad acting to the cheesey slow-mo cinematography. I'd sooner watch a movie I've already seen like Goodfellas, A Bronx Tale, even Grease. There are NO likeable characters. In the end you just want everyone to die already. Save 2 hours of your life and skip this one."
"9258_9"	"The movie was excellent, save for some of the scenes with Esposito. I enjoyed how it brought together every detective on the series, and wrapped up some plotlines that were never resolved during the series (thanks to NBC...). It was great to see Pembleton and Bayliss together at their most human, and most basic persons. Braugher and Secor did a great job, but as usual will get overlooked. It hurt to see that this was the end of Homicide. Memories, tapes, and reruns on CourtTV just aren't the same as watching it come on every Friday. But the movie did its job and did it very well, presenting a great depiction of life after Al retired, and the family relationship that existed between the unit. I enjoyed this a lot."
"354_4"	"You'd hardly know that a year later MGM put Norma Shearer in THE DIVORCEE which glows with MGM technical know how. How far they came in one year. CHENEY is a very stagey early talkie. The camera hardly moves. Shearer is her usual charming self and Rathbone does well in a romantic leading role. They are all very careful to speak clearly and slowly into the microphone source which does mitigate against a naturally flowing dramatic scene, but the play is a sturdy and fun warhorse so one can enjoy oneself if one's expectations are not too high. Oh, by the way, the plot involves a ring of upper class jewel thieves who infiltrate themselves into society to prey on their victims. There are some clever twists in the script and true love conquers all. An Oscar nom for Best Screenplay Adaptation."
"4770_10"	"The first ever fully synchronized sound cartoon, Walt Disney's Mickey Mouse makes his screen debut in the exceptionally entertaining cartoon short subject \"Steamboat Willie\". Mickey is a worker on a steamboat under the supervision of captain Peg Leg Pete(or Pete as he would later be called). Mickey boards his long time companion Minnie Mouse aboard the train as they frolic about, while Mickey attempts to impress Minnie. This short was wildly fun and positively entertaining. Animators Ubbe Iwerks, Rudolph Ising, and Hugh Harman assisted Walt on the creation of the short.\"Steamboat Willie\" essentially marks the beginning of the success of the Walt Disney Company."
"1035_3"	"A frustrating documentary. Louis Kahn's son, who saw his father only minimally during his childhood because he was a member of just one of the three separate families his father had created, takes on the task of trying to learn more about his father through an exploration of his architecture and his life. It sounds like a great idea for a documentary, but it ends up flat and uninteresting.<br /><br />Sadly, the basic problem is that Kahn's son, Nathaniel, is not just one of the film's protagonists --- he is also director, writer, producer, interviewer and narrator. Nathaniel seems both too inexperienced and possibly too close to the material to function well in any of these roles. Further, while he seems like a nice enough guy, he doesn't have much screen presence, so the fact that he is the only constant in the film becomes wearing. <br /><br />Nathaniel also comes across as an unprepared and amateurish interviewer --- there are several points where an interviewee makes an interesting or provocative statement and the camera cuts to a shot of Nathaniel offering little more than a blank stare and a sort of timid \"uh-huh,\" as if he's a little panicked that he's going to have to come up with something to say in response. At times, I felt embarrassed watching people who might have had truly interesting things to say about Kahn (or at least better things to do with their time) seeming to realize that they were in the hands of an interviewer who was going to rely on them to direct the conversation. <br /><br />Nathaniel's dual role as both documentarian and lost son seem to do more to hurt the film than help. One senses that some of the interviewees are a little reluctant to really open up about negative aspects of Kahn's personality and career, presumably because it's not clear from Nathaniel whether he's looking to dig into the truth or simply wants to hear nice stories about his Dad -- preferably ones that will confirm his hope that his Dad really did care more for Nathaniel and his mother than seems likely. His passive approach as an interviewer may stem directly from this conflict. The only person Nathaniel does push is his own mother, but those conversations tend to feel a little like bad teen drama (Aren't you ANGRY, Mom?\") and don't offer much in terms of helping us (or Nathaniel) understand Kahn or the loyalty he evoked from those around him. <br /><br />What the film desperately lacks is shaping by an experienced and independent hand, not to exclude Nathaniel, but to balance his subjectivity and inexperience. An independent director could have stood away from the material, given more thought to what the interviewees could contribute and, one hopes, cut out those portions of the documentary process that just don't work, such as the weird segment with the guy who claims to have see Kahn die (which made it look as if Nathaniel was just being taken in by some loony) or the entire bit about hooking up with Kahn's first cousin, who had nothing to add about Kahn or Nathaniel. Too many times Nathaniel makes us watch him standing in or near a Kahn building buttonholing strangers to tell them that his father was the designer. (Ahhh huh. Thaaat's nice, sir. UmmI gotta go now.) I understand why these things might be important to Nathaniel and that showing the documentary process is sometimes interesting, but this is one of those examples of when a documentary can be TOO personal.<br /><br />As an aside, I thought the score written for the film was great! (But, one of the oddest moments in the entire thing for me was when, during the tour of the Kimball Art Museum, the voice-over quotes Kahn as making a comparison between architecture and Beethoven's Fifth Symphony. The music being played at the same time? Beethoven's NINTH Symphony. A mistake? A miscue? Who knows? It did make me laugh.) <br /><br />Kahn was a great architect and it's clear that he was an unusual human being and had an intriguing life story. There's definitely a good documentary to be made about him. One is sympathetic to Nathaniel's search for the father he didn't know, but I'm not sure whether THAT is an interesting story. Neither works so well in this film."
"739_1"	"This is a terrible movie, that is barely recognizable from the book, although they have sort of similar plots. The time it takes to watch this movie (which is only 1.5 hours) would be much better spent doing anything else, including watching grass grow. The addition of poorly done fantasy scenes make Catherine seem insufferably silly. The actress who plays Catherine also comes across ditzy as all goodness and looks constantly surprised, even when she's supposed to be looking lovingly into her Tilney's eyes. Honestly!! The movie ends with a Catherine fantasy-like scene where one can't help but wonder if it's happened or if she's merely delusional, and not in the good way that makes you think but in a perfectly horrible way that basically sums up the terrible movie. The only good thing about the movie is the title, which was written by Ms. Austen herself. I generally love the BBC's productions but this one is horrid."
"6267_7"	"A very sweet movie about a young Chinese man enamored of western technology and an Englishman trying to make his fortune showing movies in China. It's a very interesting story that is presumably based on true events, although I'm assuming it's more fantasy than real. It's got a fairy tale quality you rarely get in real life, and it's also got 8 people credited for the script, so they must have been making up stuff right and left.<br /><br />This is a very likable movie that conveys how magical film was to people who had never seen it before. It is not an especially deep movie, touching briefly on the loss of tradition and the encroachment of western culture but mainly just being a pleasant little movie. It's actually a movie I enjoyed very much that is already beginning to disappear from my mind 15 minutes after seeing it. Light as a soufflé, but I enjoyed every minute."
"1562_8"	"Judith Ivey as the scamming old whore is awesome. Emily Grace the young girl. Is innocent and exciting as she learns whats going down. Excellent direction and camera. Story is dark and disturbing.Supporting cast is good. Shows what happens and can happen with a run of bad luck. Great independent film. Small cast. Pace is slow at first and then moves good. A good movie to show your teen age daughter who has aspirations of leaving home early, for the open road and adventure. This movie, film has a low budget feel to it, but it works because of the low lifes and areas that these people move in. I will never stop a rest stop again with out thinking of this movie and checking my tires before I go."
"1438_1"	"Wow...This movie really really sucks...'Nuff said.<br /><br />The Story: A psychopathic internet predator stalks and lures young men and women into torturous traps...It goes like this, kidnaps people, they find him, he becomes a changed man and is released on the world yet again, reverts back to his old ways and starts the torture again....The story is stupid, it's implausible. The characters are stupid, they're implausible...Or at the very least way over the top. It's got some very violent imagery, and if you have a week stomach you might just want to stay away...But than again, even if you don't have a week stomach, you might want to stay away...It's that stupid.<br /><br />The Cast: Dee Snider, Kevin Gage...If you're a die hard fan of Twisted Sister and Dee Snider, you might find this one interesting, since he's the writer and star of this film. His acting is laughably bad, and you can tell that he's the one that wrote the God-awful script. Kevin Gage...Well they say he's been in numerous other movies that I've seen, but I don't remember him from any of them...And you won't remember him from this...These two sadly, make the film...They don't make it good mind you...They just make it...<br /><br />One to Five Scale: 1 It's bad...It's very very very bad...In fact it's so bad, that this movie should come with a clip loading pistol to play Russian Rullet with..."
"281_8"	"Excellent and moving story of the end of a uniquely intimate affair. Then again, the point of the film, to paraphrase another comment, is that every relationship can be unique and intimate. A truly quality short film which caught me at my busiest, yet had the power to pull me down onto the sofa and watch, fixed and quiet, for the duration. Bobby and Tessa are powerfully moving characters and anyone who has suffered the end of a love affair will find this film to be a cathartic exercise. Beyond that, the 'film within a film' idea plays out very well with this cast and is quite riveting, though in a somewhat melancholic way."
"1818_1"	"This series continues to frustrate and annoy. How are they going to drag this out for another year? Each episode offers up more and more questions, whilst providing the answers to very few. To quote another very popular website, I believe that this show has now jumped the shark!<br /><br />Will, I keep watching it?<br /><br />Probably,<br /><br />Will they manage to keep the show on-air till it ends?<br /><br />Probably not...<br /><br />How did two qualified doctors fail to notice that Naomi was still alive? How did 30 plus people not notice a corpse wake up and walk off with a knife still in her back? How did someone have enough strength to create two trails and climb up a tree to ambush Kate?<br /><br />We've now introduced a ghostbuster...<br /><br />Same time next week? yep!"
"3943_3"	"A mediocre at best horror flick that deals with dumb, not so horny teens who discover an evil video game (GASP) is killing those who die in the game (DOUBLE GASP). This movie is the sustained mystery of the Mystery Gang in \"Scooby Doo\". I was waiting for them to pull off a mask of one of the villains. I could deal with this for 40 minutes even as a movie on sci-fi but going all the way to the theaters, come on people. The effects were very mediocre, this whole scenario is something of crummy two-but director Uwe Boll, since this would be his cast. As always the great thing about video game systems is the glorious power button. I'd suggest using that mid-viewing. *1/2"
"8116_4"	"I must admit, ashamed though I am, that as an impressionable young teenager this below par horror-chiller was one of my favourite all time films. Nine years after first viewing Stephen King's frightening story however I have now come to my senses, and am able to assess Fritz Kiersch's work more reasonably.<br /><br />Indeed King's tale of a small Nebraskan farming community that is turned upside down by a young demonic preacher boy and his sadistic sidekick is truly disturbing on paper, but it makes for a cheap, average horror show on celluloid. A lot of this outcome can be attributed to the fact that Kiersch almost allows the beginning of the film to become a hacker-slasher show, and then turns the finale into a hocus-pocus special effects nightmare.<br /><br />The cast are reasonable, but they can only portray as much credibility as this rather incredible, over the top movie will allow them, and the soundtrack by Jonathan Elias is spookier than the pictures.<br /><br />A real shame that George Goldsmith's screenplay turned Stephen King's haunting short story into a shocking horror. Isaac, Malachai and all the other \"Children of the Corn\" aren't really all that scary.<br /><br />Sunday, August 7, 1994 - Video"
"6984_1"	"At the opposite end of the spectrum from RAIDERS OF THE LOST ARK is David Hemmings' utterly inferior adventure regarding the salvage of a World War II-era plane with a valuable cargo. Assets include beautiful New Zealand settings, Brian May's energetic music score and some dandy helicopter flying and jet boat chases. The bad, however, far outweighs the good. Donald Pleasence hams as perhaps never before; half of his dialog is almost unintelligible. George Peppard attempts an Australian (I think) accent, then gives it up halfway through. Lesley Ann Warren is at her most irritating. Ken Wahl is, well, Ken Wahl. The dialog is painful to hear and Hemmings' direction is largely inept. The script is not only obvious but terrible. Jokes fall flat, scenes carry no punch and continuity is virtually non-existent. According to the end credits, two men were killed piloting jet boats during the making of the film. What a waste."
"5330_4"	"I was duped into watching this by the many friendly reviews here. Boy, are they way off mark! To give this 9 to 10 points and call it \"one of the best movies of the 1990ies\" is just unjustifiable. The big problem here is lack of pace and a paper-thin plot. It's like slapstick on Prozac. Everything trundles along predictably and listlessly. The plot is weak to begin with -- two garbage men peep on their foxy neighbour, witness a murder and unravel a waste disposal conspiracy -- and the movie never manages to go much further. There are some amusing situations and decent acting, but that's not anywhere near enough to save this jalopy of a movie.<br /><br />It's simply a comedy that doesn't get its fat ass off the ground, so why waste your time?"
"8821_8"	"This is a \"docu-drama\" of (mostly) the later years of KW's life, with nearly all the parts played by actors (but spot which TV quartermaster plays himself!). It was made for the BBC4 arts channel but my guess is there will be syndication and DVD releases soon. KW is ably played by the excellent Michael Sheen, here repeating his previous stage role with great success. Most of the supporting cast are also very good, and a nice touch is the recreation of period TV appearances with the new actors. This is not, however, light viewing - anyone familiar with KW's diaries and general unhappy demeanour will already know how twisted he could be in later life - so don't expect 80 minutes of Carry On styled buffoonery, since the emphasis is decidedly downbeat throughout. Recommended, but it's tragi-comic, indeed."
"10484_10"	"Sublime--perfect--profound--a true lesson on the idealized meaning of life. We get completely caught up in the life journeys of Martina and Phillipa and<br /><br />Babette. Their yearnings, desires, sacrifices resonant long after the movie has ended. Seeing it years ago--as it was gaining a great deal of notoriety at the audaciousness of its subject matter--half the movie being a single dinner--the audience was \"oohing and aahing\" as some of the courses took their final<br /><br />glorious shape, laughing at the reaction of the diners, as they became totally seduced by the gustatorial pleasures being introduced to them by Babette, and being totally surprised at the turn of events at the end of the film. Subsequently seeing the film years later after my own twists and turns of life, I realized just how profound the film is. On this viewing tears flowed freely. The film's<br /><br />meditation on the passage of time and the way it uses a seemingly simple story to comment on life and love and art and generosity is truly something to<br /><br />cherish."
